parishName,lat,lon,has24HourAdoration,activityName,dayOfWeek,hourOfDay,minute,duration
"Assumption, Broadview Heights",41.316368,-81.683911,FALSE,mass,6,8,0,60
"Assumption, Broadview Heights",41.316368,-81.683911,FALSE,mass,6,16,0,60
"Assumption, Broadview Heights",41.316368,-81.683911,FALSE,mass,0,7,0,60
"Assumption, Broadview Heights",41.316368,-81.683911,FALSE,mass,0,9,0,60
"Assumption, Broadview Heights",41.316368,-81.683911,FALSE,mass,0,11,30,60
"Assumption, Broadview Heights",41.316368,-81.683911,FALSE,mass,0,18,0,60
"Assumption, Broadview Heights",41.316368,-81.683911,FALSE,mass,1,6,0,60
"Assumption, Broadview Heights",41.316368,-81.683911,FALSE,mass,1,8,0,60
"Assumption, Broadview Heights",41.316368,-81.683911,FALSE,mass,2,6,0,60
"Assumption, Broadview Heights",41.316368,-81.683911,FALSE,mass,2,8,0,60
"Assumption, Broadview Heights",41.316368,-81.683911,FALSE,mass,3,6,0,60
"Assumption, Broadview Heights",41.316368,-81.683911,FALSE,mass,3,8,0,60
"Assumption, Broadview Heights",41.316368,-81.683911,FALSE,mass,4,6,0,60
"Assumption, Broadview Heights",41.316368,-81.683911,FALSE,mass,4,8,0,60
"Assumption, Broadview Heights",41.316368,-81.683911,FALSE,mass,5,6,0,60
"Assumption, Broadview Heights",41.316368,-81.683911,FALSE,mass,5,8,0,60
"Assumption, Broadview Heights",41.316368,-81.683911,FALSE,confession,6,15,0,45
"Blessed Trinity, Akron",41.101228,-81.504139,FALSE,mass,6,17,0,60
"Blessed Trinity, Akron",41.101228,-81.504139,FALSE,mass,0,8,0,60
"Blessed Trinity, Akron",41.101228,-81.504139,FALSE,mass,0,11,0,60
"Blessed Trinity, Akron",41.101228,-81.504139,FALSE,mass,1,8,0,60
"Blessed Trinity, Akron",41.101228,-81.504139,FALSE,mass,2,8,0,60
"Blessed Trinity, Akron",41.101228,-81.504139,FALSE,mass,3,17,30,60
"Blessed Trinity, Akron",41.101228,-81.504139,FALSE,mass,5,8,0,60
"Blessed Trinity, Akron",41.101228,-81.504139,FALSE,confession,1,18,0,60
"Blessed Trinity, Akron",41.101228,-81.504139,FALSE,confession,3,18,0,60
"Blessed Trinity, Akron",41.101228,-81.504139,FALSE,confession,5,18,0,60
"Blessed Trinity, Akron",41.101228,-81.504139,FALSE,adoration,1,18,0,60
"Blessed Trinity, Akron",41.101228,-81.504139,FALSE,adoration,3,18,0,60
"Blessed Trinity, Akron",41.101228,-81.504139,FALSE,adoration,5,18,0,60
"Blessed Trinity, Cleveland",41.433964,-81.791528,FALSE,mass,6,16,0,60
"Blessed Trinity, Cleveland",41.433964,-81.791528,FALSE,mass,0,9,0,60
"Blessed Trinity, Cleveland",41.433964,-81.791528,FALSE,mass,0,11,0,60
"Blessed Trinity, Cleveland",41.433964,-81.791528,FALSE,mass,1,11,0,60
"Blessed Trinity, Cleveland",41.433964,-81.791528,FALSE,mass,2,8,0,60
"Blessed Trinity, Cleveland",41.433964,-81.791528,FALSE,mass,3,8,0,60
"Blessed Trinity, Cleveland",41.433964,-81.791528,FALSE,mass,5,8,0,60
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,mass,6,16,30,60
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,mass,0,8,0,60
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,mass,0,10,30,60
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,mass,0,12,15,60
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,mass,0,17,30,60
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,mass,1,7,5,60
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,mass,1,12,0,60
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,mass,2,7,5,60
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,mass,2,12,0,60
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,mass,3,7,5,60
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,mass,3,12,0,60
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,mass,4,7,5,60
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,mass,4,12,0,60
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,mass,5,7,5,60
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,mass,5,12,0,60
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,confession,1,6,0,30
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,confession,1,11,30,60
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,confession,2,6,0,30
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,confession,2,11,30,60
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,confession,3,6,0,30
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,confession,3,11,30,60
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,confession,4,6,0,30
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,confession,4,11,30,60
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,confession,5,6,0,30
"Cathedral of Saint John the Evangelist, Cleveland",41.503019,-81.688102,FALSE,confession,5,11,30,60
"Communion of Saints, Cleveland Heights",41.500523,-81.579332,FALSE,mass,6,16,0,60
"Communion of Saints, Cleveland Heights",41.500523,-81.579332,FALSE,mass,0,9,0,60
"Communion of Saints, Cleveland Heights",41.500523,-81.579332,FALSE,mass,0,10,0,60
"Communion of Saints, Cleveland Heights",41.500523,-81.579332,FALSE,mass,0,11,0,60
"Communion of Saints, Cleveland Heights",41.500523,-81.579332,FALSE,mass,1,8,0,60
"Communion of Saints, Cleveland Heights",41.500523,-81.579332,FALSE,mass,2,8,0,60
"Communion of Saints, Cleveland Heights",41.500523,-81.579332,FALSE,mass,3,8,0,60
"Communion of Saints, Cleveland Heights",41.500523,-81.579332,FALSE,mass,4,8,0,60
"Communion of Saints, Cleveland Heights",41.500523,-81.579332,FALSE,mass,5,8,0,60
"Communion of Saints, Cleveland Heights",41.500523,-81.579332,FALSE,confession,6,15,0,30
"Divine Word, Kirtland",41.604226,-81.354156,FALSE,mass,6,16,30,60
"Divine Word, Kirtland",41.604226,-81.354156,FALSE,mass,0,8,0,60
"Divine Word, Kirtland",41.604226,-81.354156,FALSE,mass,0,11,0,60
"Divine Word, Kirtland",41.604226,-81.354156,FALSE,mass,1,8,0,60
"Divine Word, Kirtland",41.604226,-81.354156,FALSE,mass,2,8,0,60
"Divine Word, Kirtland",41.604226,-81.354156,FALSE,mass,3,8,0,60
"Divine Word, Kirtland",41.604226,-81.354156,FALSE,mass,4,8,0,60
"Divine Word, Kirtland",41.604226,-81.354156,FALSE,mass,5,8,0,60
"Divine Word, Kirtland",41.604226,-81.354156,FALSE,confession,6,15,0,45
"Gesu, University Heights",41.492358,-81.532349,FALSE,mass,6,16,30,60
"Gesu, University Heights",41.492358,-81.532349,FALSE,mass,0,8,0,60
"Gesu, University Heights",41.492358,-81.532349,FALSE,mass,0,10,0,60
"Gesu, University Heights",41.492358,-81.532349,FALSE,mass,0,11,30,60
"Gesu, University Heights",41.492358,-81.532349,FALSE,mass,1,7,0,60
"Gesu, University Heights",41.492358,-81.532349,FALSE,mass,1,8,0,60
"Gesu, University Heights",41.492358,-81.532349,FALSE,mass,2,7,0,60
"Gesu, University Heights",41.492358,-81.532349,FALSE,mass,3,7,0,60
"Gesu, University Heights",41.492358,-81.532349,FALSE,mass,3,8,0,60
"Gesu, University Heights",41.492358,-81.532349,FALSE,mass,4,7,0,60
"Gesu, University Heights",41.492358,-81.532349,FALSE,mass,5,7,0,60
"Gesu, University Heights",41.492358,-81.532349,FALSE,mass,5,8,0,60
"Gesu, University Heights",41.492358,-81.532349,FALSE,confession,6,15,0,60
"Guardian Angels, Copley",41.091567,-81.645418,FALSE,mass,6,17,0,60
"Guardian Angels, Copley",41.091567,-81.645418,FALSE,mass,0,9,0,60
"Guardian Angels, Copley",41.091567,-81.645418,FALSE,mass,0,11,0,60
"Guardian Angels, Copley",41.091567,-81.645418,FALSE,mass,1,8,0,60
"Guardian Angels, Copley",41.091567,-81.645418,FALSE,mass,2,8,0,60
"Guardian Angels, Copley",41.091567,-81.645418,FALSE,mass,4,8,0,60
"Guardian Angels, Copley",41.091567,-81.645418,FALSE,mass,5,8,0,60
"Guardian Angels, Copley",41.091567,-81.645418,FALSE,confession,6,16,0,60
"Holy Angels, Bainbridge",41.373025,-81.334909,FALSE,mass,6,17,0,60
"Holy Angels, Bainbridge",41.373025,-81.334909,FALSE,mass,0,9,0,60
"Holy Angels, Bainbridge",41.373025,-81.334909,FALSE,mass,0,11,0,60
"Holy Angels, Bainbridge",41.373025,-81.334909,FALSE,mass,1,9,0,60
"Holy Angels, Bainbridge",41.373025,-81.334909,FALSE,mass,2,7,0,60
"Holy Angels, Bainbridge",41.373025,-81.334909,FALSE,mass,3,9,0,60
"Holy Angels, Bainbridge",41.373025,-81.334909,FALSE,mass,5,9,0,60
"Holy Angels, Bainbridge",41.373025,-81.334909,FALSE,confession,6,15,0,90
"Holy Family, Parma",41.3659,-81.757694,FALSE,mass,6,16,30,60
"Holy Family, Parma",41.3659,-81.757694,FALSE,mass,0,7,0,60
"Holy Family, Parma",41.3659,-81.757694,FALSE,mass,0,9,0,60
"Holy Family, Parma",41.3659,-81.757694,FALSE,mass,0,11,30,60
"Holy Family, Parma",41.3659,-81.757694,FALSE,mass,1,8,0,60
"Holy Family, Parma",41.3659,-81.757694,FALSE,mass,2,8,0,60
"Holy Family, Parma",41.3659,-81.757694,FALSE,mass,3,8,0,60
"Holy Family, Parma",41.3659,-81.757694,FALSE,mass,4,8,0,60
"Holy Family, Parma",41.3659,-81.757694,FALSE,mass,5,8,0,60
"Holy Family, Parma",41.3659,-81.757694,FALSE,confession,6,15,0,45
"Holy Family, Parma",41.3659,-81.757694,FALSE,adoration,0,19,0,120
"Holy Family, Parma",41.3659,-81.757694,FALSE,adoration,3,13,30,120
"Holy Family, Stow",41.158383,-81.444991,TRUE,mass,6,17,0,60
"Holy Family, Stow",41.158383,-81.444991,TRUE,mass,0,7,0,60
"Holy Family, Stow",41.158383,-81.444991,TRUE,mass,0,9,0,60
"Holy Family, Stow",41.158383,-81.444991,TRUE,mass,0,11,30,60
"Holy Family, Stow",41.158383,-81.444991,TRUE,mass,1,8,0,60
"Holy Family, Stow",41.158383,-81.444991,TRUE,mass,2,8,0,60
"Holy Family, Stow",41.158383,-81.444991,TRUE,mass,3,8,0,60
"Holy Family, Stow",41.158383,-81.444991,TRUE,mass,4,8,0,60
"Holy Family, Stow",41.158383,-81.444991,TRUE,mass,5,8,0,60
"Holy Family, Stow",41.158383,-81.444991,TRUE,confession,6,15,0,60
"Holy Martyrs, Medina",41.190056,-81.793473,FALSE,mass,6,16,30,60
"Holy Martyrs, Medina",41.190056,-81.793473,FALSE,mass,0,9,0,60
"Holy Martyrs, Medina",41.190056,-81.793473,FALSE,mass,0,11,30,60
"Holy Martyrs, Medina",41.190056,-81.793473,FALSE,mass,0,17,0,60
"Holy Martyrs, Medina",41.190056,-81.793473,FALSE,mass,1,12,0,60
"Holy Martyrs, Medina",41.190056,-81.793473,FALSE,mass,2,12,0,60
"Holy Martyrs, Medina",41.190056,-81.793473,FALSE,mass,3,12,0,60
"Holy Martyrs, Medina",41.190056,-81.793473,FALSE,mass,4,12,0,60
"Holy Martyrs, Medina",41.190056,-81.793473,FALSE,mass,5,12,0,60
"Holy Martyrs, Medina",41.190056,-81.793473,FALSE,confession,6,15,0,60
"Holy Name, Cleveland",41.449633,-81.629709,FALSE,mass,6,16,0,60
"Holy Name, Cleveland",41.449633,-81.629709,FALSE,mass,0,8,0,60
"Holy Name, Cleveland",41.449633,-81.629709,FALSE,mass,0,11,0,60
"Holy Name, Cleveland",41.449633,-81.629709,FALSE,mass,0,18,0,60
"Holy Name, Cleveland",41.449633,-81.629709,FALSE,mass,1,8,0,60
"Holy Name, Cleveland",41.449633,-81.629709,FALSE,mass,2,8,0,60
"Holy Name, Cleveland",41.449633,-81.629709,FALSE,mass,3,8,0,60
"Holy Name, Cleveland",41.449633,-81.629709,FALSE,mass,4,8,0,60
"Holy Name, Cleveland",41.449633,-81.629709,FALSE,mass,5,8,0,60
"Holy Name, Cleveland",41.449633,-81.629709,FALSE,confession,6,14,30,60
"Holy Name, Cleveland",41.449633,-81.629709,FALSE,adoration,2,17,0,60
"Holy Redeemer, Cleveland",41.554816,-81.568007,FALSE,mass,6,16,0,60
"Holy Redeemer, Cleveland",41.554816,-81.568007,FALSE,mass,0,10,30,60
"Holy Redeemer, Cleveland",41.554816,-81.568007,FALSE,mass,1,8,0,60
"Holy Redeemer, Cleveland",41.554816,-81.568007,FALSE,mass,2,8,0,60
"Holy Redeemer, Cleveland",41.554816,-81.568007,FALSE,mass,3,8,0,60
"Holy Redeemer, Cleveland",41.554816,-81.568007,FALSE,mass,4,8,0,60
"Holy Redeemer, Cleveland",41.554816,-81.568007,FALSE,mass,5,8,0,60
"Holy Redeemer, Cleveland",41.554816,-81.568007,FALSE,confession,6,15,0,30
"Holy Rosary, Cleveland",41.508904,-81.598746,FALSE,mass,6,16,0,60
"Holy Rosary, Cleveland",41.508904,-81.598746,FALSE,mass,0,8,0,60
"Holy Rosary, Cleveland",41.508904,-81.598746,FALSE,mass,0,11,0,60
"Holy Rosary, Cleveland",41.508904,-81.598746,FALSE,mass,0,20,0,60
"Holy Rosary, Cleveland",41.508904,-81.598746,FALSE,mass,1,12,15,60
"Holy Rosary, Cleveland",41.508904,-81.598746,FALSE,mass,2,12,15,60
"Holy Rosary, Cleveland",41.508904,-81.598746,FALSE,mass,3,12,15,60
"Holy Rosary, Cleveland",41.508904,-81.598746,FALSE,mass,5,12,15,60
"Holy Rosary, Cleveland",41.508904,-81.598746,FALSE,confession,6,15,0,45
"Holy Rosary, Cleveland",41.508904,-81.598746,FALSE,confession,3,18,30,60
"Holy Rosary, Cleveland",41.508904,-81.598746,FALSE,adoration,3,18,30,60
"Holy Spirit, Avon Lake",41.494133,-81.989494,FALSE,mass,6,17,0,60
"Holy Spirit, Avon Lake",41.494133,-81.989494,FALSE,mass,0,9,0,60
"Holy Spirit, Avon Lake",41.494133,-81.989494,FALSE,mass,0,10,30,60
"Holy Spirit, Avon Lake",41.494133,-81.989494,FALSE,mass,0,12,0,60
"Holy Spirit, Avon Lake",41.494133,-81.989494,FALSE,mass,1,8,0,60
"Holy Spirit, Avon Lake",41.494133,-81.989494,FALSE,mass,2,8,0,60
"Holy Spirit, Avon Lake",41.494133,-81.989494,FALSE,mass,4,8,0,60
"Holy Spirit, Avon Lake",41.494133,-81.989494,FALSE,mass,5,8,0,60
"Holy Spirit, Avon Lake",41.494133,-81.989494,FALSE,confession,6,15,30,60
"Holy Spirit, Avon Lake",41.494133,-81.989494,FALSE,adoration,4,18,0,120
"Holy Spirit, Garfield Heights",41.441166,-81.59049,FALSE,mass,6,16,0,60
"Holy Spirit, Garfield Heights",41.441166,-81.59049,FALSE,mass,0,10,30,60
"Holy Spirit, Garfield Heights",41.441166,-81.59049,FALSE,mass,3,18,30,60
"Holy Spirit, Garfield Heights",41.441166,-81.59049,FALSE,confession,3,17,0,60
"Holy Trinity, Avon",41.452582,-81.989648,FALSE,mass,6,17,0,60
"Holy Trinity, Avon",41.452582,-81.989648,FALSE,mass,0,7,0,60
"Holy Trinity, Avon",41.452582,-81.989648,FALSE,mass,0,9,0,60
"Holy Trinity, Avon",41.452582,-81.989648,FALSE,mass,0,10,30,60
"Holy Trinity, Avon",41.452582,-81.989648,FALSE,mass,0,12,0,60
"Holy Trinity, Avon",41.452582,-81.989648,FALSE,mass,1,8,0,60
"Holy Trinity, Avon",41.452582,-81.989648,FALSE,mass,2,8,0,60
"Holy Trinity, Avon",41.452582,-81.989648,FALSE,mass,3,8,0,60
"Holy Trinity, Avon",41.452582,-81.989648,FALSE,mass,4,8,0,60
"Holy Trinity, Avon",41.452582,-81.989648,FALSE,mass,5,8,0,60
"Holy Trinity, Avon",41.452582,-81.989648,FALSE,confession,6,16,0,30
"Holy Trinity, Avon",41.452582,-81.989648,FALSE,adoration,4,10,0,300
"Immaculate Conception, Akron",41.046456,-81.560971,FALSE,mass,6,17,30,60
"Immaculate Conception, Akron",41.046456,-81.560971,FALSE,mass,0,8,0,60
"Immaculate Conception, Akron",41.046456,-81.560971,FALSE,mass,0,11,0,60
"Immaculate Conception, Akron",41.046456,-81.560971,FALSE,mass,1,17,30,60
"Immaculate Conception, Akron",41.046456,-81.560971,FALSE,mass,3,17,30,60
"Immaculate Conception, Akron",41.046456,-81.560971,FALSE,mass,5,17,30,60
"Immaculate Conception, Akron",41.046456,-81.560971,FALSE,confession,6,9,0,60
"Immaculate Conception, Cleveland",41.514779,-81.660943,FALSE,mass,6,16,30,60
"Immaculate Conception, Cleveland",41.514779,-81.660943,FALSE,mass,0,8,0,60
"Immaculate Conception, Cleveland",41.514779,-81.660943,FALSE,mass,0,10,0,60
"Immaculate Conception, Cleveland",41.514779,-81.660943,FALSE,mass,0,12,0,60
"Immaculate Conception, Cleveland",41.514779,-81.660943,FALSE,mass,1,7,0,60
"Immaculate Conception, Cleveland",41.514779,-81.660943,FALSE,mass,1,8,0,60
"Immaculate Conception, Cleveland",41.514779,-81.660943,FALSE,mass,2,8,0,60
"Immaculate Conception, Cleveland",41.514779,-81.660943,FALSE,mass,3,7,0,60
"Immaculate Conception, Cleveland",41.514779,-81.660943,FALSE,mass,3,8,0,60
"Immaculate Conception, Cleveland",41.514779,-81.660943,FALSE,mass,4,8,0,60
"Immaculate Conception, Cleveland",41.514779,-81.660943,FALSE,mass,5,8,0,60
"Immaculate Conception, Cleveland",41.514779,-81.660943,FALSE,mass,5,18,0,60
"Immaculate Conception, Cleveland",41.514779,-81.660943,FALSE,confession,6,16,0,25
"Immaculate Conception, Madison",41.798142,-81.049055,FALSE,mass,6,16,0,60
"Immaculate Conception, Madison",41.798142,-81.049055,FALSE,mass,0,8,0,60
"Immaculate Conception, Madison",41.798142,-81.049055,FALSE,mass,0,10,0,60
"Immaculate Conception, Madison",41.798142,-81.049055,FALSE,mass,0,12,0,60
"Immaculate Conception, Madison",41.798142,-81.049055,FALSE,mass,1,8,0,60
"Immaculate Conception, Madison",41.798142,-81.049055,FALSE,mass,2,19,0,60
"Immaculate Conception, Madison",41.798142,-81.049055,FALSE,mass,3,8,0,60
"Immaculate Conception, Madison",41.798142,-81.049055,FALSE,mass,4,19,0,60
"Immaculate Conception, Madison",41.798142,-81.049055,FALSE,confession,6,15,0,45
"Immaculate Conception, Madison",41.798142,-81.049055,FALSE,confession,6,19,30,30
"Immaculate Conception, Madison",41.798142,-81.049055,FALSE,confession,0,11,0,45
"Immaculate Conception, Madison",41.798142,-81.049055,FALSE,adoration,3,9,0,420
"Immaculate Conception, Willoughby",41.635174,-81.409364,TRUE,mass,6,16,30,60
"Immaculate Conception, Willoughby",41.635174,-81.409364,TRUE,mass,0,8,0,60
"Immaculate Conception, Willoughby",41.635174,-81.409364,TRUE,mass,0,11,0,60
"Immaculate Conception, Willoughby",41.635174,-81.409364,TRUE,mass,1,7,0,60
"Immaculate Conception, Willoughby",41.635174,-81.409364,TRUE,mass,2,7,0,60
"Immaculate Conception, Willoughby",41.635174,-81.409364,TRUE,mass,3,7,0,60
"Immaculate Conception, Willoughby",41.635174,-81.409364,TRUE,mass,4,7,0,60
"Immaculate Conception, Willoughby",41.635174,-81.409364,TRUE,mass,5,7,0,60
"Immaculate Conception, Willoughby",41.635174,-81.409364,TRUE,confession,5,15,0,60
"Immaculate Heart of Mary, Cleveland",41.452242,-81.642593,FALSE,mass,6,8,0,60
"Immaculate Heart of Mary, Cleveland",41.452242,-81.642593,FALSE,mass,0,8,0,60
"Immaculate Heart of Mary, Cleveland",41.452242,-81.642593,FALSE,mass,0,10,0,60
"Immaculate Heart of Mary, Cleveland",41.452242,-81.642593,FALSE,mass,0,12,0,60
"Immaculate Heart of Mary, Cleveland",41.452242,-81.642593,FALSE,mass,1,8,0,60
"Immaculate Heart of Mary, Cleveland",41.452242,-81.642593,FALSE,mass,2,8,0,60
"Immaculate Heart of Mary, Cleveland",41.452242,-81.642593,FALSE,mass,3,8,0,60
"Immaculate Heart of Mary, Cleveland",41.452242,-81.642593,FALSE,mass,4,8,0,60
"Immaculate Heart of Mary, Cleveland",41.452242,-81.642593,FALSE,mass,5,8,0,60
"Immaculate Heart of Mary, Cleveland",41.452242,-81.642593,FALSE,mass,5,19,0,60
"Immaculate Heart of Mary, Cleveland",41.452242,-81.642593,FALSE,confession,6,15,0,30
"Immaculate Heart of Mary, Cuyahoga Falls",41.148577,-81.50524,FALSE,mass,6,16,30,60
"Immaculate Heart of Mary, Cuyahoga Falls",41.148577,-81.50524,FALSE,mass,0,8,0,60
"Immaculate Heart of Mary, Cuyahoga Falls",41.148577,-81.50524,FALSE,mass,0,10,0,60
"Immaculate Heart of Mary, Cuyahoga Falls",41.148577,-81.50524,FALSE,mass,0,16,30,60
"Immaculate Heart of Mary, Cuyahoga Falls",41.148577,-81.50524,FALSE,mass,1,8,0,60
"Immaculate Heart of Mary, Cuyahoga Falls",41.148577,-81.50524,FALSE,mass,2,8,0,60
"Immaculate Heart of Mary, Cuyahoga Falls",41.148577,-81.50524,FALSE,mass,3,8,0,60
"Immaculate Heart of Mary, Cuyahoga Falls",41.148577,-81.50524,FALSE,mass,4,8,0,60
"Immaculate Heart of Mary, Cuyahoga Falls",41.148577,-81.50524,FALSE,mass,5,8,0,60
"Immaculate Heart of Mary, Cuyahoga Falls",41.148577,-81.50524,FALSE,confession,6,15,0,60
"Immaculate Heart of Mary, Cuyahoga Falls",41.148577,-81.50524,FALSE,adoration,3,8,0,510
"Mary Queen of Apostles, Brook Park",41.39204,-81.82272,FALSE,mass,6,16,0,60
"Mary Queen of Apostles, Brook Park",41.39204,-81.82272,FALSE,mass,6,17,0,60
"Mary Queen of Apostles, Brook Park",41.39204,-81.82272,FALSE,mass,0,9,0,60
"Mary Queen of Apostles, Brook Park",41.39204,-81.82272,FALSE,mass,0,11,0,60
"Mary Queen of Apostles, Brook Park",41.39204,-81.82272,FALSE,mass,1,8,0,60
"Mary Queen of Apostles, Brook Park",41.39204,-81.82272,FALSE,mass,2,8,0,60
"Mary Queen of Apostles, Brook Park",41.39204,-81.82272,FALSE,mass,3,8,0,60
"Mary Queen of Apostles, Brook Park",41.39204,-81.82272,FALSE,mass,4,8,0,60
"Mary Queen of Apostles, Brook Park",41.39204,-81.82272,FALSE,mass,5,8,0,60
"Mary Queen of Apostles, Brook Park",41.39204,-81.82272,FALSE,confession,6,15,0,45
"Mary Queen of Apostles, Brook Park",41.39204,-81.82272,FALSE,adoration,2,8,0,210
"Mary Queen of Peace, Cleveland",41.435201,-81.709589,FALSE,mass,6,8,0,60
"Mary Queen of Peace, Cleveland",41.435201,-81.709589,FALSE,mass,6,16,30,60
"Mary Queen of Peace, Cleveland",41.435201,-81.709589,FALSE,mass,0,6,0,60
"Mary Queen of Peace, Cleveland",41.435201,-81.709589,FALSE,mass,0,8,0,60
"Mary Queen of Peace, Cleveland",41.435201,-81.709589,FALSE,mass,0,11,0,60
"Mary Queen of Peace, Cleveland",41.435201,-81.709589,FALSE,mass,1,8,0,60
"Mary Queen of Peace, Cleveland",41.435201,-81.709589,FALSE,mass,2,8,0,60
"Mary Queen of Peace, Cleveland",41.435201,-81.709589,FALSE,mass,3,8,0,60
"Mary Queen of Peace, Cleveland",41.435201,-81.709589,FALSE,mass,4,8,0,60
"Mary Queen of Peace, Cleveland",41.435201,-81.709589,FALSE,mass,5,8,0,60
"Mary Queen of Peace, Cleveland",41.435201,-81.709589,FALSE,confession,6,8,0,30
"Mary Queen of Peace, Cleveland",41.435201,-81.709589,FALSE,confession,1,8,0,30
"Mary Queen of Peace, Cleveland",41.435201,-81.709589,FALSE,confession,2,8,0,30
"Mary Queen of Peace, Cleveland",41.435201,-81.709589,FALSE,confession,3,8,0,30
"Mary Queen of Peace, Cleveland",41.435201,-81.709589,FALSE,confession,4,8,0,30
"Mary Queen of Peace, Cleveland",41.435201,-81.709589,FALSE,confession,5,8,0,30
"Mother of Sorrows, Peninsula",41.240422,-81.548274,FALSE,mass,6,17,0,60
"Mother of Sorrows, Peninsula",41.240422,-81.548274,FALSE,mass,0,8,0,60
"Mother of Sorrows, Peninsula",41.240422,-81.548274,FALSE,mass,0,11,0,60
"Mother of Sorrows, Peninsula",41.240422,-81.548274,FALSE,mass,1,8,0,60
"Mother of Sorrows, Peninsula",41.240422,-81.548274,FALSE,mass,2,8,0,60
"Mother of Sorrows, Peninsula",41.240422,-81.548274,FALSE,mass,4,8,0,60
"Mother of Sorrows, Peninsula",41.240422,-81.548274,FALSE,mass,5,8,0,60
"Mother of Sorrows, Peninsula",41.240422,-81.548274,FALSE,confession,6,16,0,45
"Nativity of the Blessed Virgin Mary, Lorain",41.456022,-82.172452,FALSE,mass,6,16,0,60
"Nativity of the Blessed Virgin Mary, Lorain",41.456022,-82.172452,FALSE,mass,0,8,0,60
"Nativity of the Blessed Virgin Mary, Lorain",41.456022,-82.172452,FALSE,mass,0,10,30,60
"Nativity of the Blessed Virgin Mary, Lorain",41.456022,-82.172452,FALSE,mass,1,8,5,60
"Nativity of the Blessed Virgin Mary, Lorain",41.456022,-82.172452,FALSE,mass,3,6,0,60
"Nativity of the Blessed Virgin Mary, Lorain",41.456022,-82.172452,FALSE,mass,4,8,5,60
"Nativity of the Blessed Virgin Mary, Lorain",41.456022,-82.172452,FALSE,mass,5,8,5,60
"Nativity of the Blessed Virgin Mary, Lorain",41.456022,-82.172452,FALSE,confession,6,14,30,30
"Nativity of the Blessed Virgin Mary, South Amherst",41.350248,-82.239921,FALSE,mass,6,17,30,60
"Nativity of the Blessed Virgin Mary, South Amherst",41.350248,-82.239921,FALSE,mass,2,8,0,60
"Nativity of the Blessed Virgin Mary, South Amherst",41.350248,-82.239921,FALSE,adoration,1,7,0,900
"Nativity of the Lord Jesus, Akron",40.997509,-81.435264,FALSE,mass,6,16,30,60
"Nativity of the Lord Jesus, Akron",40.997509,-81.435264,FALSE,mass,0,8,0,60
"Nativity of the Lord Jesus, Akron",40.997509,-81.435264,FALSE,mass,0,11,0,60
"Nativity of the Lord Jesus, Akron",40.997509,-81.435264,FALSE,mass,1,8,0,60
"Nativity of the Lord Jesus, Akron",40.997509,-81.435264,FALSE,mass,2,8,0,60
"Nativity of the Lord Jesus, Akron",40.997509,-81.435264,FALSE,mass,3,8,0,60
"Nativity of the Lord Jesus, Akron",40.997509,-81.435264,FALSE,mass,4,8,0,60
"Nativity of the Lord Jesus, Akron",40.997509,-81.435264,FALSE,mass,5,8,0,60
"Nativity of the Lord Jesus, Akron",40.997509,-81.435264,FALSE,confession,6,15,0,60
"Nativity of the Lord Jesus, Akron",40.997509,-81.435264,FALSE,adoration,4,12,0,420
"Our Lady Help of Christians, Litchfield",41.164286,-82.033971,FALSE,mass,6,18,0,60
"Our Lady Help of Christians, Litchfield",41.164286,-82.033971,FALSE,mass,0,9,0,60
"Our Lady Help of Christians, Litchfield",41.164286,-82.033971,FALSE,mass,3,9,0,60
